date,order_id,product_id,product_name,quantity,unit_price,total_amount,channel,region,customer_id
2025-09-25,ORD-879233,P007,男士全效保濕霜,2,450,900,蝦皮,高雄,C1917
2025-04-23,ORD-962458,P007,男士全效保濕霜,2,450,900,官網,高雄,C8821
2025-06-10,ORD-272830,P007,男士全效保濕霜,4,450,1800,官網,台南,C7950
2025-04-10,ORD-209471,P005,毛孔緊緻精華液,1,680,680,官網,台南,C6496
2025-01-15,ORD-270666,P004,溫和卸妝水,3,350,1050,官網,台北,C4471
2025-11-02,ORD-296863,P001,控油潔面凝膠,3,380,1140,蝦皮,台北,C4937
2025-05-18,ORD-692232,P002,保濕控油化妝水,5,420,2100,官網,新竹,C8926
2025-01-24,ORD-197738,P001,控油潔面凝膠,3,380,1140,momo,台北,C6843
2025-05-25,ORD-304350,P007,男士全效保濕霜,5,450,2250,momo,高雄,C6830
2025-03-08,ORD-527070,P002,保濕控油化妝水,3,420,1260,官網,新竹,C3460
2025-01-13,ORD-714841,P007,男士全效保濕霜,4,450,1800,官網,台南,C3641
2025-03-19,ORD-756359,P008,美白淡斑精華,1,780,780,官網,台中,C4533
2025-12-15,ORD-625986,P003,清爽防曬乳 SPF50+,2,520,1040,momo,高雄,C3149
2025-06-23,ORD-753756,P005,毛孔緊緻精華液,3,680,2040,實體門市,台北,C7350
2025-05-03,ORD-736356,P004,溫和卸妝水,5,350,1750,官網,台中,C9151
2025-02-19,ORD-903541,P001,控油潔面凝膠,2,380,760,momo,新竹,C2428
2025-09-13,ORD-428957,P002,保濕控油化妝水,4,420,1680,蝦皮,台南,C3645
2025-02-04,ORD-480977,P005,毛孔緊緻精華液,5,680,3400,momo,台北,C2165
2025-04-02,ORD-596250,P008,美白淡斑精華,3,780,2340,momo,高雄,C3301
2025-03-05,ORD-481128,P008,美白淡斑精華,1,780,780,momo,高雄,C7701
2025-11-14,ORD-484546,P003,清爽防曬乳 SPF50+,4,520,2080,momo,台南,C2367
2025-12-16,ORD-571955,P007,男士全效保濕霜,5,450,2250,momo,台北,C1934
2025-05-06,ORD-994498,P001,控油潔面凝膠,2,380,760,官網,台南,C7157
2025-03-23,ORD-333886,P007,男士全效保濕霜,1,450,450,實體門市,高雄,C2531
2025-06-28,ORD-773693,P008,美白淡斑精華,4,780,3120,實體門市,台北,C2406
2025-04-03,ORD-905533,P002,保濕控油化妝水,4,420,1680,實體門市,台中,C7578
2025-06-18,ORD-733727,P002,保濕控油化妝水,5,420,2100,實體門市,台中,C8802
2025-02-28,ORD-140141,P005,毛孔緊緻精華液,4,680,2720,蝦皮,高雄,C3384
2025-11-24,ORD-695807,P004,溫和卸妝水,3,350,1050,官網,新竹,C7230
2025-02-01,ORD-596405,P006,舒緩修復面膜,4,180,720,蝦皮,台北,C4465
2025-01-12,ORD-364315,P007,男士全效保濕霜,3,450,1350,蝦皮,台北,C3322
2025-02-05,ORD-185678,P005,毛孔緊緻精華液,4,680,2720,momo,高雄,C7876
2025-09-26,ORD-293020,P004,溫和卸妝水,3,350,1050,官網,台北,C8021
2025-06-25,ORD-308252,P005,毛孔緊緻精華液,2,680,1360,momo,高雄,C8890
2025-09-01,ORD-471921,P003,清爽防曬乳 SPF50+,4,520,2080,實體門市,台北,C4253
2025-02-09,ORD-796320,P003,清爽防曬乳 SPF50+,3,520,1560,momo,台北,C3465
2025-08-23,ORD-219125,P003,清爽防曬乳 SPF50+,6,520,3120,實體門市,台南,C9531
2025-01-02,ORD-765104,P008,美白淡斑精華,2,780,1560,實體門市,新竹,C2596
2025-01-19,ORD-540586,P004,溫和卸妝水,2,350,700,蝦皮,新竹,C7185
2025-04-21,ORD-300444,P006,舒緩修復面膜,2,180,360,官網,台南,C6960
2025-01-09,ORD-626474,P005,毛孔緊緻精華液,3,680,2040,官網,高雄,C8471
2025-07-31,ORD-469320,P007,男士全效保濕霜,3,450,1350,實體門市,新竹,C6502
2025-02-28,ORD-549192,P003,清爽防曬乳 SPF50+,4,520,2080,momo,台中,C3664
2025-10-05,ORD-398873,P007,男士全效保濕霜,4,450,1800,實體門市,台南,C2625
2025-02-14,ORD-781180,P002,保濕控油化妝水,1,420,420,官網,新竹,C7738
2025-02-23,ORD-671194,P008,美白淡斑精華,5,780,3900,官網,高雄,C9247
2025-10-25,ORD-993077,P001,控油潔面凝膠,3,380,1140,實體門市,台中,C4651
2025-08-21,ORD-305059,P007,男士全效保濕霜,1,450,450,實體門市,台北,C6744
2025-08-26,ORD-107974,P007,男士全效保濕霜,4,450,1800,momo,台中,C9315
2025-05-26,ORD-422328,P005,毛孔緊緻精華液,3,680,2040,實體門市,台中,C1068
2025-08-01,ORD-260825,P001,控油潔面凝膠,2,380,760,momo,新竹,C6201
2025-06-21,ORD-353578,P003,清爽防曬乳 SPF50+,7,520,3640,實體門市,台中,C7444
2025-01-27,ORD-767181,P007,男士全效保濕霜,2,450,900,實體門市,台中,C7604
2025-06-12,ORD-204415,P003,清爽防曬乳 SPF50+,5,520,2600,蝦皮,新竹,C2939
2025-11-20,ORD-978012,P007,男士全效保濕霜,3,450,1350,蝦皮,台南,C4338
2025-02-17,ORD-558669,P002,保濕控油化妝水,1,420,420,官網,新竹,C3507
2025-01-15,ORD-500980,P002,保濕控油化妝水,5,420,2100,官網,台中,C8433
2025-11-21,ORD-351366,P006,舒緩修復面膜,2,180,360,蝦皮,台南,C4175
2025-10-02,ORD-907814,P004,溫和卸妝水,4,350,1400,momo,台北,C5505
2025-02-12,ORD-769396,P003,清爽防曬乳 SPF50+,1,520,520,官網,台北,C8522
2025-11-02,ORD-248725,P002,保濕控油化妝水,1,420,420,momo,台南,C3959
2025-02-17,ORD-985652,P002,保濕控油化妝水,4,420,1680,momo,台中,C7402
2025-02-21,ORD-533843,P008,美白淡斑精華,1,780,780,官網,高雄,C2250
2025-04-18,ORD-428817,P007,男士全效保濕霜,4,450,1800,實體門市,台中,C3945
2025-06-02,ORD-694850,P001,控油潔面凝膠,5,380,1900,官網,台北,C6616
2025-06-27,ORD-729138,P008,美白淡斑精華,5,780,3900,官網,台中,C9548
2025-05-11,ORD-735553,P002,保濕控油化妝水,2,420,840,官網,新竹,C1377
2025-09-23,ORD-482615,P003,清爽防曬乳 SPF50+,2,520,1040,官網,台中,C1483
2025-06-17,ORD-863094,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,台南,C5483
2025-09-04,ORD-465484,P004,溫和卸妝水,1,350,350,momo,高雄,C9123
2025-08-12,ORD-362241,P007,男士全效保濕霜,2,450,900,蝦皮,台中,C5605
2025-07-21,ORD-426720,P002,保濕控油化妝水,8,420,3360,蝦皮,台中,C8992
2025-08-10,ORD-725297,P008,美白淡斑精華,4,780,3120,momo,台南,C2762
2025-11-07,ORD-309422,P007,男士全效保濕霜,4,450,1800,momo,台南,C2052
2025-08-19,ORD-365356,P003,清爽防曬乳 SPF50+,4,520,2080,實體門市,台南,C9691
2025-06-30,ORD-220219,P007,男士全效保濕霜,1,450,450,蝦皮,台南,C8035
2025-04-06,ORD-176168,P006,舒緩修復面膜,2,180,360,蝦皮,台南,C7094
2025-03-16,ORD-110100,P006,舒緩修復面膜,1,180,180,momo,台北,C6388
2025-04-20,ORD-933868,P008,美白淡斑精華,5,780,3900,momo,台中,C2085
2025-07-17,ORD-322481,P005,毛孔緊緻精華液,5,680,3400,蝦皮,台北,C5555
2025-11-08,ORD-777663,P002,保濕控油化妝水,5,420,2100,實體門市,高雄,C6206
2025-06-13,ORD-152072,P004,溫和卸妝水,2,350,700,實體門市,高雄,C1766
2025-05-21,ORD-230120,P007,男士全效保濕霜,1,450,450,實體門市,台中,C6355
2025-10-30,ORD-704413,P007,男士全效保濕霜,2,450,900,官網,台南,C1292
2025-11-26,ORD-398179,P001,控油潔面凝膠,4,380,1520,蝦皮,高雄,C1606
2025-10-01,ORD-776096,P001,控油潔面凝膠,3,380,1140,官網,台北,C8698
2025-02-18,ORD-388016,P007,男士全效保濕霜,3,450,1350,momo,台南,C7559
2025-02-10,ORD-742064,P006,舒緩修復面膜,4,180,720,官網,高雄,C5889
2025-12-23,ORD-989897,P008,美白淡斑精華,4,780,3120,官網,台南,C2683
2025-01-15,ORD-965553,P004,溫和卸妝水,1,350,350,官網,台中,C2722
2025-06-15,ORD-278458,P007,男士全效保濕霜,2,450,900,官網,台中,C7043
2025-10-03,ORD-372302,P001,控油潔面凝膠,1,380,380,官網,台北,C1786
2025-06-05,ORD-821338,P002,保濕控油化妝水,5,420,2100,實體門市,台南,C3790
2025-03-12,ORD-232423,P008,美白淡斑精華,1,780,780,momo,台中,C7771
2025-11-23,ORD-647108,P008,美白淡斑精華,1,780,780,蝦皮,新竹,C8830
2025-12-05,ORD-437548,P008,美白淡斑精華,3,780,2340,實體門市,台中,C2504
2025-05-16,ORD-470157,P005,毛孔緊緻精華液,1,680,680,蝦皮,台中,C2278
2025-02-08,ORD-322796,P008,美白淡斑精華,1,780,780,官網,台中,C8670
2025-07-17,ORD-209612,P004,溫和卸妝水,4,350,1400,momo,台中,C9644
2025-09-21,ORD-842929,P006,舒緩修復面膜,3,180,540,實體門市,台中,C9265
2025-02-24,ORD-481308,P003,清爽防曬乳 SPF50+,2,520,1040,實體門市,高雄,C9412
2025-04-14,ORD-171973,P007,男士全效保濕霜,2,450,900,momo,高雄,C3690
2025-12-18,ORD-779878,P005,毛孔緊緻精華液,5,680,3400,官網,台中,C8552
2025-02-24,ORD-117393,P002,保濕控油化妝水,2,420,840,實體門市,台中,C5370
2025-01-15,ORD-574628,P008,美白淡斑精華,5,780,3900,momo,台南,C2938
2025-10-09,ORD-552432,P002,保濕控油化妝水,3,420,1260,蝦皮,台中,C7503
2025-09-15,ORD-449951,P007,男士全效保濕霜,5,450,2250,官網,高雄,C5466
2025-07-09,ORD-501103,P002,保濕控油化妝水,4,420,1680,實體門市,台中,C5816
2025-04-07,ORD-722905,P007,男士全效保濕霜,2,450,900,momo,新竹,C9087
2025-09-23,ORD-814248,P007,男士全效保濕霜,1,450,450,官網,台中,C2819
2025-04-23,ORD-137421,P002,保濕控油化妝水,1,420,420,momo,台中,C2078
2025-09-30,ORD-337465,P002,保濕控油化妝水,3,420,1260,實體門市,高雄,C7437
2025-02-21,ORD-619225,P004,溫和卸妝水,3,350,1050,蝦皮,台中,C4335
2025-06-27,ORD-401967,P005,毛孔緊緻精華液,5,680,3400,官網,台北,C4032
2025-09-15,ORD-993978,P008,美白淡斑精華,3,780,2340,蝦皮,台中,C6162
2025-12-15,ORD-296444,P002,保濕控油化妝水,2,420,840,momo,高雄,C3323
2025-01-07,ORD-450281,P008,美白淡斑精華,4,780,3120,官網,台中,C5322
2025-02-09,ORD-722859,P003,清爽防曬乳 SPF50+,1,520,520,momo,高雄,C1016
2025-09-08,ORD-214699,P004,溫和卸妝水,4,350,1400,官網,台北,C5762
2025-04-27,ORD-912915,P003,清爽防曬乳 SPF50+,2,520,1040,官網,台北,C5990
2025-06-21,ORD-870509,P008,美白淡斑精華,4,780,3120,momo,新竹,C5216
2025-12-06,ORD-481985,P008,美白淡斑精華,3,780,2340,實體門市,台北,C6777
2025-06-04,ORD-912149,P006,舒緩修復面膜,5,180,900,實體門市,台北,C5422
2025-12-18,ORD-530250,P001,控油潔面凝膠,2,380,760,蝦皮,台中,C6852
2025-09-12,ORD-705640,P001,控油潔面凝膠,2,380,760,實體門市,台南,C4380
2025-02-15,ORD-769760,P004,溫和卸妝水,4,350,1400,官網,台南,C9927
2025-08-19,ORD-465790,P003,清爽防曬乳 SPF50+,6,520,3120,momo,高雄,C7836
2025-05-22,ORD-143096,P005,毛孔緊緻精華液,2,680,1360,momo,新竹,C3014
2025-08-10,ORD-931023,P008,美白淡斑精華,5,780,3900,momo,台南,C2805
2025-01-05,ORD-588969,P008,美白淡斑精華,2,780,1560,蝦皮,新竹,C5747
2025-11-16,ORD-610472,P003,清爽防曬乳 SPF50+,3,520,1560,momo,台北,C5828
2025-01-08,ORD-327882,P008,美白淡斑精華,1,780,780,momo,新竹,C3022
2025-01-28,ORD-105337,P008,美白淡斑精華,3,780,2340,實體門市,台南,C1010
2025-01-26,ORD-467230,P005,毛孔緊緻精華液,2,680,1360,momo,新竹,C3540
2025-02-14,ORD-868661,P005,毛孔緊緻精華液,2,680,1360,蝦皮,高雄,C2322
2025-05-29,ORD-596162,P004,溫和卸妝水,1,350,350,momo,台中,C7328
2025-08-05,ORD-373951,P007,男士全效保濕霜,1,450,450,momo,新竹,C6091
2025-03-30,ORD-943453,P007,男士全效保濕霜,3,450,1350,蝦皮,台中,C5096
2025-03-11,ORD-309215,P007,男士全效保濕霜,5,450,2250,momo,台南,C2402
2025-06-02,ORD-292279,P008,美白淡斑精華,5,780,3900,實體門市,高雄,C2573
2025-03-12,ORD-628288,P008,美白淡斑精華,3,780,2340,momo,高雄,C6803
2025-08-07,ORD-530187,P008,美白淡斑精華,4,780,3120,實體門市,台北,C1432
2025-08-04,ORD-417078,P002,保濕控油化妝水,5,420,2100,蝦皮,新竹,C9391
2025-07-11,ORD-693047,P003,清爽防曬乳 SPF50+,8,520,4160,momo,台北,C7433
2025-03-06,ORD-585289,P007,男士全效保濕霜,1,450,450,實體門市,台北,C2387
2025-01-29,ORD-449682,P005,毛孔緊緻精華液,1,680,680,官網,台南,C8888
2025-12-20,ORD-227341,P006,舒緩修復面膜,1,180,180,官網,台中,C9458
2025-03-15,ORD-334402,P008,美白淡斑精華,2,780,1560,蝦皮,台南,C6093
2025-01-04,ORD-821184,P008,美白淡斑精華,5,780,3900,蝦皮,台北,C2100
2025-01-01,ORD-226913,P003,清爽防曬乳 SPF50+,5,520,2600,官網,台中,C4347
2025-02-23,ORD-973176,P008,美白淡斑精華,1,780,780,實體門市,高雄,C1911
2025-03-04,ORD-607216,P005,毛孔緊緻精華液,4,680,2720,蝦皮,台中,C9957
2025-05-14,ORD-229180,P008,美白淡斑精華,5,780,3900,實體門市,台中,C1354
2025-04-05,ORD-279071,P003,清爽防曬乳 SPF50+,2,520,1040,蝦皮,高雄,C8871
2025-05-29,ORD-717363,P005,毛孔緊緻精華液,1,680,680,實體門市,台南,C5508
2025-07-20,ORD-586501,P007,男士全效保濕霜,1,450,450,實體門市,高雄,C3427
2025-01-15,ORD-225961,P005,毛孔緊緻精華液,4,680,2720,實體門市,台北,C5960
2025-01-18,ORD-471958,P008,美白淡斑精華,1,780,780,蝦皮,高雄,C8509
2025-05-22,ORD-475125,P001,控油潔面凝膠,2,380,760,蝦皮,台南,C9602
2025-07-19,ORD-258757,P002,保濕控油化妝水,5,420,2100,momo,新竹,C6558
2025-08-24,ORD-417645,P003,清爽防曬乳 SPF50+,6,520,3120,實體門市,台北,C8925
2025-07-12,ORD-790982,P008,美白淡斑精華,5,780,3900,蝦皮,新竹,C9306
2025-12-04,ORD-831663,P005,毛孔緊緻精華液,2,680,1360,momo,新竹,C6703
2025-10-27,ORD-147111,P007,男士全效保濕霜,1,450,450,官網,台中,C4796
2025-02-19,ORD-812321,P002,保濕控油化妝水,4,420,1680,實體門市,台南,C4793
2025-05-02,ORD-863534,P002,保濕控油化妝水,2,420,840,實體門市,高雄,C2054
2025-02-01,ORD-139235,P005,毛孔緊緻精華液,1,680,680,官網,高雄,C7132
2025-11-07,ORD-436759,P001,控油潔面凝膠,2,380,760,官網,高雄,C7187
2025-03-10,ORD-364760,P004,溫和卸妝水,2,350,700,實體門市,高雄,C5687
2025-04-26,ORD-555148,P004,溫和卸妝水,2,350,700,蝦皮,台北,C1397
2025-11-19,ORD-134853,P002,保濕控油化妝水,2,420,840,蝦皮,台北,C6891
2025-07-28,ORD-815507,P002,保濕控油化妝水,4,420,1680,實體門市,台中,C4399
2025-10-20,ORD-469209,P008,美白淡斑精華,5,780,3900,momo,新竹,C3258
2025-02-04,ORD-755853,P008,美白淡斑精華,4,780,3120,實體門市,台北,C2280
2025-03-07,ORD-223655,P005,毛孔緊緻精華液,1,680,680,實體門市,台中,C1843
2025-11-04,ORD-334903,P006,舒緩修復面膜,1,180,180,momo,台南,C7396
2025-12-27,ORD-265531,P006,舒緩修復面膜,1,180,180,momo,台北,C9755
2025-10-22,ORD-740939,P004,溫和卸妝水,5,350,1750,momo,高雄,C1928
2025-10-07,ORD-593856,P002,保濕控油化妝水,5,420,2100,momo,台北,C1528
2025-06-23,ORD-310251,P007,男士全效保濕霜,3,450,1350,momo,台北,C3282
2025-04-15,ORD-347062,P006,舒緩修復面膜,1,180,180,實體門市,台北,C1579
2025-06-27,ORD-875201,P002,保濕控油化妝水,7,420,2940,官網,新竹,C8844
2025-03-08,ORD-209116,P005,毛孔緊緻精華液,1,680,680,官網,高雄,C9316
2025-04-26,ORD-600792,P006,舒緩修復面膜,4,180,720,momo,台中,C1351
2025-01-29,ORD-660134,P001,控油潔面凝膠,2,380,760,實體門市,台北,C8899
2025-01-27,ORD-829222,P007,男士全效保濕霜,4,450,1800,蝦皮,高雄,C7993
2025-10-09,ORD-559226,P003,清爽防曬乳 SPF50+,1,520,520,官網,新竹,C7024
2025-06-30,ORD-557729,P004,溫和卸妝水,3,350,1050,官網,台中,C4801
2025-02-17,ORD-533130,P001,控油潔面凝膠,2,380,760,官網,台北,C5094
2025-01-30,ORD-232871,P002,保濕控油化妝水,1,420,420,實體門市,台中,C5630
2025-01-23,ORD-731678,P006,舒緩修復面膜,3,180,540,蝦皮,台南,C3125
2025-11-07,ORD-789525,P007,男士全效保濕霜,4,450,1800,官網,台北,C2251
2025-05-09,ORD-839513,P004,溫和卸妝水,4,350,1400,momo,台中,C8266
2025-06-04,ORD-406900,P006,舒緩修復面膜,5,180,900,蝦皮,新竹,C5383
2025-06-13,ORD-530790,P002,保濕控油化妝水,3,420,1260,實體門市,台南,C2285
2025-04-15,ORD-341734,P003,清爽防曬乳 SPF50+,5,520,2600,momo,新竹,C4453
2025-03-04,ORD-137609,P006,舒緩修復面膜,2,180,360,蝦皮,高雄,C8434
2025-02-28,ORD-976950,P001,控油潔面凝膠,4,380,1520,官網,台南,C5554
2025-10-29,ORD-967359,P007,男士全效保濕霜,3,450,1350,官網,台北,C5572
2025-11-09,ORD-119764,P007,男士全效保濕霜,4,450,1800,實體門市,高雄,C8274
2025-01-23,ORD-497753,P004,溫和卸妝水,2,350,700,蝦皮,高雄,C9724
2025-01-27,ORD-667855,P005,毛孔緊緻精華液,1,680,680,momo,台北,C6508
2025-05-15,ORD-457506,P004,溫和卸妝水,1,350,350,實體門市,高雄,C1935
2025-02-25,ORD-660737,P007,男士全效保濕霜,3,450,1350,實體門市,高雄,C9501
2025-05-14,ORD-590033,P003,清爽防曬乳 SPF50+,4,520,2080,蝦皮,台中,C1248
2025-05-24,ORD-362073,P005,毛孔緊緻精華液,1,680,680,momo,台南,C7465
2025-01-20,ORD-381802,P005,毛孔緊緻精華液,3,680,2040,momo,新竹,C1202
2025-03-05,ORD-792874,P005,毛孔緊緻精華液,5,680,3400,momo,台南,C3929
2025-08-16,ORD-561278,P008,美白淡斑精華,1,780,780,官網,高雄,C1606
2025-07-03,ORD-328424,P008,美白淡斑精華,5,780,3900,實體門市,台北,C2303
2025-05-22,ORD-561834,P006,舒緩修復面膜,1,180,180,蝦皮,台南,C5524
2025-05-13,ORD-338466,P008,美白淡斑精華,2,780,1560,蝦皮,台中,C1812
2025-04-30,ORD-293205,P002,保濕控油化妝水,1,420,420,實體門市,新竹,C6199
2025-01-22,ORD-849259,P004,溫和卸妝水,1,350,350,momo,台南,C1264
2025-12-14,ORD-853212,P006,舒緩修復面膜,5,180,900,官網,新竹,C4845
2025-06-29,ORD-565371,P002,保濕控油化妝水,4,420,1680,官網,新竹,C2268
2025-05-02,ORD-698071,P004,溫和卸妝水,3,350,1050,momo,高雄,C2169
2025-11-25,ORD-250029,P007,男士全效保濕霜,3,450,1350,官網,台南,C6902
2025-06-21,ORD-593549,P007,男士全效保濕霜,3,450,1350,momo,新竹,C1510
2025-03-24,ORD-405002,P006,舒緩修復面膜,1,180,180,蝦皮,新竹,C1418
2025-02-24,ORD-635608,P004,溫和卸妝水,3,350,1050,momo,台中,C7206
2025-10-26,ORD-499601,P001,控油潔面凝膠,2,380,760,官網,台北,C4679
2025-10-17,ORD-868654,P007,男士全效保濕霜,5,450,2250,官網,新竹,C1842
2025-11-07,ORD-645611,P008,美白淡斑精華,5,780,3900,實體門市,台南,C5410
2025-04-10,ORD-444650,P005,毛孔緊緻精華液,2,680,1360,蝦皮,台南,C4782
2025-08-22,ORD-826739,P006,舒緩修復面膜,1,180,180,蝦皮,高雄,C7716
2025-07-05,ORD-630205,P002,保濕控油化妝水,6,420,2520,官網,台南,C8932
2025-11-06,ORD-924499,P004,溫和卸妝水,4,350,1400,實體門市,台中,C3052
2025-10-03,ORD-806850,P004,溫和卸妝水,4,350,1400,蝦皮,新竹,C5264
2025-05-27,ORD-223694,P006,舒緩修復面膜,3,180,540,官網,高雄,C7898
2025-09-16,ORD-618206,P003,清爽防曬乳 SPF50+,5,520,2600,蝦皮,台中,C8439
2025-01-08,ORD-538960,P003,清爽防曬乳 SPF50+,1,520,520,momo,新竹,C8698
2025-02-21,ORD-974364,P003,清爽防曬乳 SPF50+,1,520,520,實體門市,台北,C3735
2025-02-07,ORD-655021,P003,清爽防曬乳 SPF50+,5,520,2600,實體門市,高雄,C6805
2025-03-07,ORD-353162,P007,男士全效保濕霜,5,450,2250,momo,台北,C6518
2025-06-22,ORD-874633,P002,保濕控油化妝水,2,420,840,momo,高雄,C7699
2025-11-19,ORD-403343,P008,美白淡斑精華,4,780,3120,實體門市,台中,C4005
2025-10-29,ORD-108161,P002,保濕控油化妝水,2,420,840,momo,高雄,C7215
2025-06-14,ORD-633376,P008,美白淡斑精華,2,780,1560,momo,台北,C4805
2025-06-02,ORD-150633,P008,美白淡斑精華,3,780,2340,實體門市,台南,C6288
2025-07-16,ORD-250152,P006,舒緩修復面膜,2,180,360,官網,台中,C8053
2025-09-23,ORD-745374,P005,毛孔緊緻精華液,5,680,3400,momo,台北,C6690
2025-05-26,ORD-401825,P003,清爽防曬乳 SPF50+,1,520,520,momo,高雄,C8191
2025-04-25,ORD-372031,P003,清爽防曬乳 SPF50+,3,520,1560,官網,台中,C5565
2025-03-14,ORD-678985,P002,保濕控油化妝水,2,420,840,蝦皮,台北,C1651
2025-10-04,ORD-612088,P004,溫和卸妝水,1,350,350,官網,台南,C4328
2025-05-25,ORD-646196,P007,男士全效保濕霜,4,450,1800,蝦皮,高雄,C5832
2025-02-26,ORD-553263,P002,保濕控油化妝水,4,420,1680,實體門市,台南,C2423
2025-03-12,ORD-470903,P005,毛孔緊緻精華液,1,680,680,官網,台中,C2218
2025-06-17,ORD-389520,P003,清爽防曬乳 SPF50+,7,520,3640,實體門市,新竹,C2213
2025-12-28,ORD-554429,P006,舒緩修復面膜,1,180,180,官網,新竹,C6202
2025-04-08,ORD-357859,P001,控油潔面凝膠,1,380,380,蝦皮,新竹,C7163
2025-04-23,ORD-592951,P004,溫和卸妝水,3,350,1050,蝦皮,高雄,C4065
2025-09-12,ORD-308218,P005,毛孔緊緻精華液,2,680,1360,官網,新竹,C4509
2025-01-02,ORD-614526,P007,男士全效保濕霜,1,450,450,蝦皮,台中,C1635
2025-08-03,ORD-498763,P005,毛孔緊緻精華液,5,680,3400,蝦皮,台南,C8933
2025-09-29,ORD-981529,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,台南,C8947
2025-09-08,ORD-474475,P007,男士全效保濕霜,5,450,2250,實體門市,台南,C2581
2025-04-23,ORD-539976,P002,保濕控油化妝水,3,420,1260,實體門市,台南,C5053
2025-12-06,ORD-284753,P007,男士全效保濕霜,1,450,450,實體門市,台南,C2860
2025-06-27,ORD-911264,P007,男士全效保濕霜,2,450,900,實體門市,高雄,C7750
2025-12-18,ORD-405062,P004,溫和卸妝水,1,350,350,momo,新竹,C4524
2025-07-29,ORD-374312,P001,控油潔面凝膠,7,380,2660,momo,高雄,C7412
2025-08-15,ORD-373363,P007,男士全效保濕霜,4,450,1800,官網,台南,C8954
2025-04-23,ORD-423496,P006,舒緩修復面膜,1,180,180,實體門市,高雄,C4625
2025-10-21,ORD-316217,P003,清爽防曬乳 SPF50+,5,520,2600,官網,新竹,C6401
2025-03-08,ORD-941390,P001,控油潔面凝膠,1,380,380,實體門市,台北,C6460
2025-06-30,ORD-320686,P002,保濕控油化妝水,4,420,1680,momo,新竹,C4251
2025-03-22,ORD-404283,P007,男士全效保濕霜,2,450,900,蝦皮,台南,C6431
2025-07-31,ORD-868956,P004,溫和卸妝水,5,350,1750,蝦皮,台北,C1591
2025-01-11,ORD-517267,P002,保濕控油化妝水,5,420,2100,實體門市,台北,C3571
2025-05-25,ORD-341177,P005,毛孔緊緻精華液,1,680,680,蝦皮,台北,C5463
2025-03-05,ORD-237566,P007,男士全效保濕霜,4,450,1800,momo,台北,C2253
2025-02-07,ORD-115457,P007,男士全效保濕霜,1,450,450,蝦皮,台北,C7408
2025-04-10,ORD-545804,P005,毛孔緊緻精華液,3,680,2040,官網,台南,C5490
2025-08-23,ORD-377107,P004,溫和卸妝水,1,350,350,實體門市,高雄,C5771
2025-08-08,ORD-688247,P002,保濕控油化妝水,4,420,1680,momo,高雄,C5659
2025-12-26,ORD-118048,P004,溫和卸妝水,4,350,1400,實體門市,高雄,C7106
2025-10-07,ORD-334944,P002,保濕控油化妝水,4,420,1680,官網,高雄,C4802
2025-08-17,ORD-690509,P006,舒緩修復面膜,4,180,720,官網,台南,C6446
2025-03-15,ORD-688130,P002,保濕控油化妝水,1,420,420,蝦皮,台中,C9025
2025-10-31,ORD-248195,P004,溫和卸妝水,1,350,350,實體門市,新竹,C8758
2025-09-25,ORD-904686,P004,溫和卸妝水,1,350,350,實體門市,台南,C7747
2025-06-09,ORD-138283,P006,舒緩修復面膜,2,180,360,momo,新竹,C7660
2025-01-03,ORD-891714,P005,毛孔緊緻精華液,2,680,1360,實體門市,新竹,C9188
2025-06-10,ORD-583783,P004,溫和卸妝水,3,350,1050,實體門市,新竹,C2334
2025-02-23,ORD-493935,P007,男士全效保濕霜,1,450,450,蝦皮,台北,C3655
2025-09-24,ORD-306954,P002,保濕控油化妝水,2,420,840,實體門市,台北,C1639
2025-08-06,ORD-756581,P008,美白淡斑精華,2,780,1560,實體門市,台中,C9963
2025-08-03,ORD-411166,P007,男士全效保濕霜,1,450,450,官網,高雄,C5820
2025-12-13,ORD-438046,P005,毛孔緊緻精華液,5,680,3400,momo,新竹,C3718
2025-03-14,ORD-818299,P005,毛孔緊緻精華液,5,680,3400,蝦皮,新竹,C7082
2025-09-23,ORD-585365,P005,毛孔緊緻精華液,4,680,2720,蝦皮,台南,C3217
2025-03-26,ORD-433120,P008,美白淡斑精華,1,780,780,實體門市,台中,C3463
2025-08-29,ORD-835538,P002,保濕控油化妝水,3,420,1260,蝦皮,台中,C2537
2025-10-03,ORD-199315,P008,美白淡斑精華,3,780,2340,官網,新竹,C8679
2025-11-01,ORD-467476,P003,清爽防曬乳 SPF50+,1,520,520,蝦皮,台南,C1231
2025-04-09,ORD-960623,P005,毛孔緊緻精華液,3,680,2040,實體門市,新竹,C6009
2025-07-08,ORD-688368,P007,男士全效保濕霜,3,450,1350,蝦皮,台北,C3497
2025-02-22,ORD-286987,P004,溫和卸妝水,3,350,1050,momo,新竹,C2676
2025-03-06,ORD-703618,P007,男士全效保濕霜,3,450,1350,momo,新竹,C8756
2025-04-18,ORD-921417,P003,清爽防曬乳 SPF50+,1,520,520,蝦皮,台中,C2496
2025-11-11,ORD-272824,P003,清爽防曬乳 SPF50+,2,520,1040,實體門市,台北,C6297
2025-02-09,ORD-636561,P001,控油潔面凝膠,2,380,760,實體門市,高雄,C8728
2025-06-17,ORD-896925,P005,毛孔緊緻精華液,5,680,3400,官網,台中,C7442
